transaction_id,items
4417,"Biscuits, Butter, Cheese, Diapers, Chips"
4418,"Bread, Eggs, Butter"
4419,"Milk, Butter"
4420,"Jam, Bread, Eggs, Butter"
4421,"Diapers, Butter"
4422,"Chips, Beer"
4423,"Biscuits, Butter, Diapers, Chips, Beer"
4424,Eggs
4425,"Biscuits, Milk"
4426,"Bread, Jam, Butter"
4427,Jam
4428,"Diapers, Butter"
4429,"Bread, Chips"
4430,"Diapers, Chips, Beer"
4431,"Bread, Biscuits, Eggs, Butter, Chips, Beer"
4432,"Bread, Butter"
4433,"Biscuits, Chips, Eggs, Butter"
4434,"Milk, Biscuits, Butter, Diapers, Chips"
4435,"Biscuits, Bread, Butter"
4436,"Bread, Chips, Eggs, Cheese"
4437,"Bread, Milk, Jam"
4438,"Bread, Chips, Butter"
4439,"Biscuits, Milk, Jam"
4440,"Jam, Cheese"
4441,"Biscuits, Butter, Diapers, Chips, Beer"
4442,"Diapers, Butter"
4443,"Biscuits, Eggs, Jam, Diapers, Chips"
4444,"Bread, Milk, Biscuits, Jam, Eggs, Cheese, Butter, Chips, Beer"
4445,"Bread, Jam, Eggs, Cheese, Beer"
4446,"Milk, Butter"
4447,"Biscuits, Bread"
4448,"Biscuits, Bread, Chips, Butter"
4449,"Cheese, Chips, Butter"
4450,"Bread, Eggs, Cheese"
4451,"Biscuits, Eggs"
4452,"Bread, Biscuits, Eggs, Butter, Diapers, Chips"
4453,"Biscuits, Eggs, Butter, Cheese, Chips"
4454,"Milk, Eggs"
4455,"Beer, Bread, Diapers, Butter"
4456,"Diapers, Milk, Eggs, Beer"
4457,"Bread, Eggs, Jam, Butter, Diapers, Beer"
4458,"Bread, Milk, Butter, Cheese, Beer"
4459,"Biscuits, Eggs, Butter"
4460,"Milk, Eggs"
4461,"Bread, Biscuits, Jam, Eggs, Butter"
4462,"Jam, Chips, Eggs, Butter"
4463,"Biscuits, Milk, Eggs"
4464,"Biscuits, Milk"
4465,"Cheese, Chips, Butter"
4466,Jam
4467,"Biscuits, Bread, Milk, Cheese"
4468,Beer
4469,"Bread, Jam"
4470,"Bread, Butter"
4471,"Milk, Eggs"
4472,Eggs
4473,"Bread, Milk, Butter, Cheese"
4474,"Beer, Chips, Jam, Butter"
4475,"Beer, Bread, Eggs, Butter"
4476,Milk
4477,"Jam, Cheese, Eggs, Butter"
4478,"Cheese, Beer"
4479,"Bread, Butter, Cheese, Diapers, Chips"
4480,"Cheese, Chips, Butter"
4481,"Bread, Milk"
4482,"Eggs, Beer"
4483,"Biscuits, Bread, Butter"
4484,"Bread, Chips, Milk, Butter"
4485,"Milk, Chips, Diapers"
4486,"Milk, Biscuits, Butter, Diapers, Chips"
4487,"Biscuits, Bread, Milk, Butter"
4488,Beer
4489,"Biscuits, Milk, Chips"
4490,"Bread, Milk, Eggs, Butter"
4491,"Bread, Eggs, Butter"
4492,"Milk, Eggs, Butter, Cheese, Beer"
4493,"Bread, Chips, Butter"
4494,"Cheese, Milk, Butter"
4495,"Cheese, Bread, Chips, Butter"
4496,"Milk, Chips, Cheese"
4497,"Biscuits, Eggs"
4498,"Milk, Chips, Eggs"
4499,"Bread, Chips, Butter"
4500,"Milk, Chips, Beer"
4501,"Bread, Milk, Butter"
4502,"Milk, Eggs"
4503,"Beer, Milk, Diapers, Jam"
4504,"Cheese, Bread, Milk, Butter"
4505,"Milk, Biscuits, Eggs, Cheese, Chips"
4506,"Bread, Biscuits, Jam, Cheese, Diapers, Beer"
4507,"Diapers, Beer"
4508,"Jam, Eggs, Cheese, Butter, Diapers, Beer"
4509,"Bread, Milk, Eggs, Butter, Cheese, Chips"
4510,"Milk, Eggs"
4511,"Biscuits, Milk, Butter"
4512,"Biscuits, Butter"
4513,"Biscuits, Milk, Butter"
4514,"Bread, Chips, Milk, Butter"
4515,"Biscuits, Chips, Butter"
4516,"Bread, Biscuits, Butter, Diapers, Beer"
4517,"Chips, Eggs, Beer"
4518,"Milk, Butter"
4519,"Bread, Eggs, Butter"
4520,"Bread, Chips, Milk, Butter"
4521,"Milk, Butter"
4522,"Beer, Bread, Diapers, Butter"
4523,"Milk, Biscuits, Eggs, Butter, Diapers, Beer"
4524,"Milk, Eggs, Jam"
4525,"Milk, Jam"
4526,"Bread, Milk, Biscuits, Eggs, Butter, Cheese, Chips"
4527,"Biscuits, Eggs, Cheese"
4528,"Bread, Chips, Eggs, Butter"
4529,"Bread, Chips, Milk, Butter"
4530,"Chips, Jam"
4531,"Bread, Butter, Beer"
4532,"Cheese, Chips, Eggs, Butter"
4533,"Bread, Eggs, Cheese"
4534,"Bread, Butter"
4535,"Milk, Diapers, Beer"
4536,"Biscuits, Eggs, Butter, Cheese, Diapers, Beer"
4537,"Bread, Milk"
4538,"Bread, Chips, Butter"
4539,"Bread, Milk, Biscuits, Eggs, Butter"
4540,"Bread, Milk, Butter"
4541,"Biscuits, Bread"
4542,"Milk, Biscuits, Butter, Cheese, Beer"
4543,"Bread, Jam, Eggs, Cheese, Beer"
4544,"Milk, Chips, Jam"
4545,"Bread, Milk, Biscuits, Eggs, Butter, Cheese"
4546,"Bread, Milk, Butter"
4547,"Bread, Milk, Jam, Diapers, Beer"
4548,"Milk, Biscuits, Diapers, Chips, Beer"
4549,"Biscuits, Diapers, Eggs"
4550,"Diapers, Beer"
4551,"Biscuits, Diapers"
4552,"Milk, Eggs"
4553,"Milk, Biscuits, Eggs, Butter, Cheese"
4554,"Milk, Jam"
4555,"Milk, Eggs, Butter"
4556,"Milk, Biscuits, Butter, Cheese, Diapers"
4557,"Diapers, Beer"
4558,"Eggs, Cheese"
4559,"Beer, Bread, Butter"
4560,"Diapers, Eggs, Beer"
4561,"Cheese, Jam, Butter"
4562,"Biscuits, Chips, Cheese"
4563,"Jam, Butter"
4564,"Bread, Milk, Butter, Cheese"
4565,"Milk, Beer"
4566,"Milk, Biscuits, Butter, Cheese, Chips, Beer"
4567,"Eggs, Butter"
4568,"Cheese, Bread, Milk, Butter"
4569,"Biscuits, Chips, Jam"
4570,"Eggs, Butter"
4571,"Bread, Butter"
4572,"Cheese, Milk, Butter"
4573,"Cheese, Beer"
4574,"Milk, Eggs, Butter"
4575,"Milk, Biscuits, Diapers, Chips, Beer"
4576,"Bread, Milk, Biscuits, Butter, Cheese, Chips"
4577,"Biscuits, Milk, Eggs"
4578,"Cheese, Diapers, Beer, Butter"
4579,"Butter, Cheese"
4580,"Biscuits, Milk"
4581,"Bread, Diapers, Butter"
4582,"Chips, Eggs"
4583,"Bread, Milk, Eggs, Butter"
4584,"Biscuits, Bread, Milk"
4585,"Bread, Milk, Jam, Eggs, Butter"
4586,"Bread, Milk, Eggs, Butter, Diapers, Beer"
4587,"Milk, Chips, Jam"
4588,"Diapers, Beer"
4589,"Diapers, Beer"
4590,"Chips, Jam, Beer"
4591,"Chips, Cheese"
4592,"Bread, Butter"
4593,"Milk, Chips"
4594,"Bread, Milk, Butter, Diapers, Beer"
4595,"Bread, Chips, Jam"
4596,"Milk, Diapers, Beer"
4597,Bread
4598,"Bread, Biscuits, Eggs, Butter, Cheese, Chips, Beer"
4599,"Bread, Milk, Eggs, Butter, Chips"
4600,"Bread, Eggs, Butter"
4601,"Biscuits, Butter"
4602,"Biscuits, Bread, Milk, Cheese"
4603,"Biscuits, Bread, Chips, Butter"
4604,"Bread, Cheese"
4605,"Diapers, Bread, Chips, Eggs"
4606,"Bread, Milk, Eggs, Diapers, Beer"
4607,"Diapers, Jam"
4608,"Butter, Cheese"
4609,"Bread, Milk, Butter"
4610,"Milk, Butter"
4611,"Diapers, Milk, Eggs"
4612,"Cheese, Milk, Butter"
4613,"Cheese, Bread, Eggs, Butter"
4614,"Chips, Eggs, Jam"
4615,"Cheese, Chips, Butter"
4616,"Biscuits, Eggs"
4617,"Chips, Cheese"
4618,"Diapers, Eggs, Beer"
4619,"Chips, Butter"
4620,"Bread, Milk, Butter, Cheese, Diapers, Beer"
4621,"Chips, Butter"
4622,"Biscuits, Diapers"
4623,Cheese
4624,"Milk, Butter"
4625,"Bread, Milk, Eggs, Beer"
4626,"Bread, Milk, Butter"
4627,Butter
4628,"Biscuits, Diapers"
4629,"Beer, Butter"
4630,"Beer, Bread, Milk, Butter"
4631,"Bread, Butter"
4632,"Chips, Butter"
4633,Chips
4634,"Jam, Eggs"
4635,"Beer, Diapers, Butter"
4636,"Bread, Eggs, Jam"
4637,"Diapers, Bread, Eggs, Beer"
4638,"Bread, Milk, Eggs, Butter, Cheese"
4639,"Bread, Milk, Eggs, Butter"
4640,"Milk, Eggs"
4641,"Bread, Jam, Butter, Diapers, Beer"
4642,"Milk, Butter"
4643,"Beer, Biscuits, Jam, Butter"
4644,"Beer, Eggs, Butter"
4645,"Biscuits, Bread, Butter"
4646,"Biscuits, Milk, Eggs, Butter"
4647,"Biscuits, Milk, Eggs, Jam"
4648,"Biscuits, Eggs"
4649,"Bread, Biscuits, Jam, Butter, Cheese, Diapers"
4650,"Biscuits, Diapers, Beer"
4651,"Bread, Biscuits, Eggs, Jam, Butter"
4652,"Biscuits, Bread, Butter"
4653,"Milk, Chips, Diapers"
4654,"Bread, Eggs, Jam"
4655,"Bread, Biscuits, Cheese, Butter, Diapers, Beer"
4656,"Cheese, Milk, Butter"
4657,"Bread, Milk, Eggs"
4658,"Biscuits, Milk"
4659,"Chips, Eggs"
4660,"Biscuits, Diapers"
4661,"Milk, Beer"
4662,"Chips, Eggs, Butter"
4663,"Biscuits, Eggs, Diapers, Chips, Beer"
4664,"Bread, Beer"
4665,"Diapers, Jam"
4666,"Biscuits, Bread, Milk, Eggs"
4667,"Bread, Milk, Eggs, Butter, Chips"
4668,"Bread, Butter, Cheese"
4669,"Milk, Biscuits, Jam, Butter, Cheese, Chips"
4670,"Bread, Eggs, Butter"
4671,"Biscuits, Cheese"
4672,"Beer, Butter"
4673,"Milk, Butter, Cheese, Diapers, Chips, Beer"
4674,"Chips, Eggs, Butter"
4675,"Biscuits, Cheese"
4676,"Bread, Jam"
4677,"Bread, Chips, Eggs, Butter"
4678,"Bread, Milk, Butter, Diapers, Beer"
4679,"Jam, Eggs"
4680,"Beer, Butter"
4681,"Bread, Diapers"
4682,"Bread, Jam, Butter"
4683,"Milk, Butter"
4684,"Cheese, Bread, Milk, Butter"
4685,"Bread, Butter, Beer"
4686,"Bread, Chips, Milk, Jam"
4687,"Bread, Milk, Biscuits, Chips, Beer"
4688,"Diapers, Cheese"
4689,"Diapers, Chips, Jam, Beer"
4690,"Biscuits, Bread, Eggs, Butter"
4691,"Biscuits, Milk, Cheese"
4692,"Biscuits, Butter"
4693,"Milk, Eggs, Beer"
4694,"Bread, Milk, Biscuits, Cheese, Chips"
4695,"Bread, Milk, Jam, Eggs, Butter"
4696,"Biscuits, Chips, Cheese"
4697,"Biscuits, Milk, Butter"
4698,"Bread, Eggs"
4699,"Bread, Butter, Cheese, Chips, Beer"
4700,"Beer, Biscuits, Butter"
4701,"Bread, Eggs, Butter"
4702,"Biscuits, Diapers, Beer, Butter"
4703,"Beer, Butter"
4704,"Biscuits, Butter"
4705,"Chips, Butter"
4706,"Eggs, Cheese"
4707,"Bread, Milk"
4708,"Bread, Diapers, Beer"
4709,"Biscuits, Milk, Eggs, Butter"
4710,"Bread, Milk, Biscuits, Chips, Beer"
4711,"Jam, Bread, Diapers, Butter"
4712,"Bread, Chips, Eggs"
4713,"Bread, Milk, Eggs, Cheese, Diapers, Beer"
4714,"Biscuits, Butter"
4715,"Biscuits, Milk, Chips"
4716,"Biscuits, Jam, Eggs, Cheese, Butter, Chips"
4717,"Beer, Butter"
4718,"Bread, Eggs, Cheese"
4719,"Bread, Butter, Beer"
4720,"Bread, Jam"
4721,"Cheese, Milk, Diapers, Jam"
4722,"Cheese, Milk, Chips, Butter"
4723,"Jam, Eggs, Butter, Diapers, Beer"
4724,"Bread, Beer"
4725,"Cheese, Jam, Beer"
4726,"Cheese, Chips, Eggs, Beer"
4727,"Diapers, Milk, Eggs, Beer"
4728,Biscuits
4729,"Bread, Butter"
4730,"Biscuits, Jam"
4731,"Milk, Butter"
4732,"Biscuits, Milk, Beer"
4733,"Eggs, Cheese"
4734,Beer
4735,"Bread, Biscuits, Butter, Diapers, Chips, Beer"
4736,"Milk, Chips"
4737,"Biscuits, Chips, Jam"
4738,"Biscuits, Bread"
4739,"Biscuits, Bread, Cheese"
4740,"Milk, Butter, Cheese, Diapers, Beer"
4741,"Bread, Cheese"
4742,"Bread, Eggs, Butter"
4743,"Beer, Biscuits, Butter"
4744,"Biscuits, Bread, Eggs"
4745,"Bread, Chips, Cheese"
4746,"Diapers, Jam"
4747,"Cheese, Beer"
4748,"Milk, Eggs"
4749,"Beer, Milk, Eggs, Butter"
4750,Chips
4751,Cheese
4752,"Eggs, Butter"
4753,"Milk, Diapers, Beer"
4754,"Bread, Milk, Butter"
4755,"Bread, Milk, Cheese, Biscuits, Jam, Eggs, Butter, Chips"
4756,"Bread, Jam, Butter"
4757,"Bread, Butter"
4758,"Cheese, Biscuits, Butter"
4759,"Biscuits, Butter"
4760,Biscuits
4761,"Biscuits, Bread, Milk"
4762,"Milk, Jam, Eggs, Butter, Diapers, Chips, Beer"
4763,"Bread, Milk, Biscuits, Jam, Beer"
4764,"Chips, Cheese"
4765,"Bread, Eggs, Butter"
4766,"Milk, Eggs"
4767,"Diapers, Chips"
4768,"Bread, Chips, Beer"
4769,"Biscuits, Cheese"
4770,"Bread, Milk, Eggs, Butter"
4771,"Bread, Diapers, Jam"
4772,"Diapers, Butter"
4773,"Biscuits, Diapers, Butter"
4774,"Biscuits, Butter"
4775,"Milk, Chips"
4776,"Cheese, Biscuits, Butter"
4777,"Bread, Butter, Cheese"
4778,"Cheese, Diapers, Beer"
4779,"Bread, Milk, Butter"
4780,"Cheese, Milk, Beer"
4781,"Biscuits, Bread, Diapers, Butter"
4782,"Eggs, Beer"
4783,"Jam, Eggs, Butter"
4784,"Chips, Butter"
4785,"Bread, Milk, Butter, Cheese, Chips"
4786,"Biscuits, Bread, Milk"
4787,"Cheese, Bread, Butter"
4788,"Bread, Cheese"
4789,"Milk, Chips"
4790,"Beer, Diapers, Cheese"
4791,"Bread, Milk"
4792,"Cheese, Eggs, Butter"
4793,"Biscuits, Diapers, Jam, Beer"
4794,"Eggs, Cheese"
4795,"Cheese, Butter"
4796,"Bread, Eggs, Butter"
4797,"Bread, Eggs, Cheese, Diapers, Beer"
4798,"Biscuits, Eggs"
4799,"Bread, Milk, Biscuits, Butter, Chips"
4800,"Bread, Cheese"
4801,Eggs
4802,"Biscuits, Milk, Eggs, Butter"
4803,"Eggs, Jam"
4804,"Bread, Milk, Butter, Diapers, Beer"
4805,"Bread, Milk, Butter, Cheese, Beer"
4806,"Milk, Eggs, Butter, Cheese, Chips"
4807,"Biscuits, Milk, Jam"
4808,"Bread, Cheese"
4809,"Bread, Milk, Eggs, Butter, Diapers, Chips, Beer"
4810,"Milk, Chips, Diapers, Beer"
4811,"Biscuits, Chips, Jam"
4812,"Biscuits, Diapers"
4813,"Bread, Cheese"
4814,"Jam, Butter"
4815,"Beer, Milk, Chips, Butter"
4816,"Cheese, Bread, Diapers, Butter"
4817,Milk
4818,"Bread, Milk, Butter"
4819,"Bread, Diapers"
4820,"Beer, Diapers, Butter"
4821,"Biscuits, Bread, Butter"
4822,"Beer, Diapers, Butter"
4823,"Beer, Butter"
4824,"Biscuits, Bread, Butter"
4825,"Milk, Biscuits, Eggs, Cheese, Diapers"
4826,"Beer, Butter"
4827,"Milk, Jam"
4828,"Chips, Cheese"
4829,"Biscuits, Milk"
4830,"Biscuits, Milk"
4831,"Bread, Chips, Milk, Butter"
4832,"Biscuits, Bread, Chips, Butter"
4833,"Bread, Chips, Butter"
4834,"Milk, Biscuits, Eggs, Butter, Diapers, Beer"
4835,"Diapers, Butter"
4836,"Biscuits, Milk"
4837,"Biscuits, Bread, Butter"
4838,"Milk, Chips, Jam"
4839,"Biscuits, Diapers, Beer"
4840,"Milk, Diapers, Beer"
4841,"Diapers, Eggs, Beer"
4842,"Bread, Milk, Cheese"
4843,"Bread, Milk, Cheese, Eggs, Jam, Butter, Diapers, Chips, Beer"
4844,"Bread, Diapers, Beer"
4845,Bread
4846,"Diapers, Jam, Beer"
4847,"Bread, Jam, Butter, Chips, Beer"
4848,"Bread, Eggs, Butter, Cheese"
4849,"Bread, Milk, Eggs, Jam, Butter, Beer"
4850,"Bread, Milk, Eggs, Butter"
4851,"Biscuits, Bread, Butter"
4852,"Jam, Beer"
4853,"Biscuits, Chips, Eggs"
4854,"Bread, Milk, Biscuits, Butter, Chips"
4855,"Bread, Milk, Butter, Cheese, Beer"
4856,"Biscuits, Diapers"
4857,"Cheese, Beer, Bread, Butter"
4858,"Biscuits, Bread, Milk, Butter"
4859,"Bread, Chips, Milk, Butter"
4860,"Biscuits, Bread"
4861,"Bread, Butter"
4862,"Milk, Jam"
4863,"Biscuits, Bread, Chips, Butter"
4864,"Milk, Cheese"
4865,"Jam, Butter"
4866,"Milk, Eggs, Butter"
4867,"Cheese, Milk, Butter"
4868,"Biscuits, Milk"
4869,"Bread, Milk, Eggs, Butter, Diapers, Beer"
4870,"Biscuits, Milk"
4871,"Milk, Cheese, Diapers, Chips, Beer"
4872,"Milk, Butter"
4873,"Bread, Cheese"
4874,"Milk, Butter"
4875,Eggs
4876,"Biscuits, Butter"
4877,"Biscuits, Bread"
4878,"Biscuits, Bread, Eggs, Jam"
4879,"Bread, Jam"
4880,"Diapers, Chips, Eggs"
4881,"Milk, Chips, Jam"
4882,"Bread, Milk, Biscuits, Butter, Diapers, Beer"
4883,"Bread, Milk, Biscuits, Cheese, Beer"
4884,"Bread, Milk"
4885,"Bread, Milk, Biscuits, Eggs, Jam, Butter"
4886,"Bread, Cheese"
4887,"Beer, Diapers, Bread, Butter"
4888,"Biscuits, Bread, Milk, Butter"
4889,"Bread, Jam, Butter"
4890,"Bread, Milk, Cheese, Butter, Diapers, Beer"
4891,"Beer, Diapers, Chips, Butter"
4892,"Bread, Eggs"
4893,"Diapers, Eggs, Beer"
4894,"Beer, Chips, Butter"
4895,"Biscuits, Bread, Jam, Butter"
4896,"Cheese, Bread, Butter, Beer"
4897,"Bread, Eggs, Jam"
4898,"Milk, Jam, Beer"
4899,"Bread, Milk, Butter"
4900,"Bread, Eggs, Cheese"
4901,"Jam, Butter"
4902,"Beer, Milk, Diapers, Butter"
4903,"Beer, Bread, Milk, Butter"
4904,"Diapers, Chips, Butter"
4905,"Bread, Butter, Cheese"
4906,"Milk, Jam"
4907,"Bread, Milk, Butter, Cheese, Beer"
4908,"Milk, Butter"
4909,"Cheese, Bread, Butter"
4910,"Bread, Chips, Milk"
4911,"Milk, Chips, Butter"
4912,"Biscuits, Eggs, Cheese"
4913,"Bread, Eggs, Butter"
4914,"Bread, Milk, Butter, Diapers, Beer"
4915,"Milk, Butter, Diapers, Chips, Beer"
4916,"Bread, Milk, Butter"
4917,"Eggs, Beer"
4918,"Bread, Cheese"
4919,"Beer, Chips, Eggs, Butter"
4920,"Bread, Biscuits, Eggs, Butter, Cheese"
4921,"Biscuits, Bread, Butter"
4922,"Milk, Butter"
4923,"Eggs, Beer"
4924,"Bread, Biscuits, Butter, Diapers, Chips, Beer"
4925,"Bread, Milk, Butter"
4926,"Diapers, Cheese"
4927,"Biscuits, Milk, Jam, Cheese"
4928,"Bread, Jam, Butter"
4929,"Milk, Butter"
4930,"Beer, Butter"
4931,"Chips, Cheese"
4932,"Bread, Milk, Butter"
4933,"Biscuits, Chips"
4934,"Bread, Milk, Butter"
4935,"Bread, Butter"
4936,"Beer, Diapers, Eggs, Butter"
4937,"Biscuits, Beer"
4938,"Bread, Chips, Jam"
4939,"Biscuits, Bread, Eggs, Butter"
4940,"Diapers, Chips, Eggs, Beer"
4941,"Chips, Jam"
4942,"Cheese, Bread, Butter"
4943,"Biscuits, Jam"
4944,"Bread, Diapers, Beer"
4945,"Bread, Jam, Butter"
4946,"Cheese, Biscuits, Butter"
4947,"Bread, Milk, Butter, Cheese"
4948,"Biscuits, Bread"
4949,"Milk, Butter"
4950,"Bread, Milk, Eggs, Cheese"
4951,"Biscuits, Bread, Chips"
4952,"Beer, Diapers, Cheese"
4953,"Cheese, Bread, Butter, Beer"
4954,"Biscuits, Cheese"
4955,"Milk, Biscuits, Eggs, Diapers, Beer"
4956,"Beer, Bread, Jam, Butter"
4957,"Cheese, Bread, Butter"
4958,"Biscuits, Bread, Chips, Butter"
4959,"Biscuits, Chips, Jam"
4960,"Beer, Jam, Butter"
4961,"Bread, Eggs, Butter, Cheese"
4962,"Biscuits, Bread, Eggs, Butter"
4963,Eggs
4964,"Bread, Jam, Butter"
4965,"Beer, Milk, Butter"
4966,"Chips, Butter"
4967,"Bread, Milk, Butter"
4968,"Bread, Chips, Eggs, Cheese"
4969,"Beer, Bread, Diapers, Butter"
4970,"Bread, Milk, Eggs, Butter, Beer"
4971,Jam
4972,"Eggs, Butter"
4973,"Bread, Milk, Biscuits, Diapers, Beer"
4974,"Bread, Butter, Beer"
4975,"Eggs, Butter"
4976,"Milk, Butter"
4977,Jam
4978,"Biscuits, Bread, Diapers, Jam"
4979,"Milk, Diapers"
4980,"Bread, Chips, Milk, Eggs"
4981,"Cheese, Biscuits, Eggs, Jam"
4982,"Bread, Butter, Cheese"
4983,"Bread, Milk, Biscuits, Cheese, Chips, Beer"
4984,"Biscuits, Bread, Milk, Eggs"
4985,"Milk, Cheese"
4986,"Bread, Jam, Butter, Chips, Beer"
4987,"Bread, Chips, Butter"
4988,"Bread, Eggs, Butter, Beer"
4989,"Bread, Milk, Butter"
4990,"Biscuits, Chips"
4991,"Biscuits, Chips, Eggs"
4992,"Bread, Butter, Cheese"
4993,"Milk, Butter"
4994,"Biscuits, Eggs, Jam"
4995,"Biscuits, Bread, Chips, Milk"
4996,"Milk, Chips, Diapers, Beer"
4997,"Biscuits, Diapers, Beer"
4998,Jam
4999,"Biscuits, Bread, Chips, Eggs"
5000,"Bread, Beer"
